ParticipantID,CouncilBudget,EnvSupport,TruthJustice,EquitableAccess,EasierTravel,WellBeing,AffordableLife,EconomySupport,Safety,CityDevelopment,MunicipalService,TaxEfficiency,OtherOption,DecreaseFunding,RedirectFunds,AlreadyFunded,UnequalBenefits,OtherGovFunding,NoLongerNeeded,ImproveEfficiency,NoLongerMeetsNeeds,OtherReason,ProvincialResp,FederalResp,LocalMPContact,FriendsContactMP,ProvincialConsultations,FederalConsultations,Petition,OtherAction,PostalCode,Age,Indigenous,Racialized,NewToCanada,HomelessExperience,LGBTQ,Disabled,LowIncome,NonEnglishFrench,NoneApply,OtherDemographics
037468bf93b19c01de6bbc2742e31358,Police,0,0,0,0,0,0,0,1,0,0,0,0,Building permits and inspections,0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,0,0,1,1,0,0,M6P,30-54,0,0,0,0,0,0,0,0,1,0
d5e3463f9c4235f5fe7099a037c7243c,Long-term care homes and services for seniors,0,0,0,0,0,0,0,0,0,0,0,1,Promoting and supporting Toronto businesses,1,0,1,0,0,0,0,1,Agree,Agree,0,0,0,0,1,0,M5T,20–29,0,0,0,0,0,0,0,0,1,0
e92a0b1afb1f7577116228c5400c6c38,Long-term care homes and services for seniors,0,0,1,1,1,0,0,0,0,0,0,0,Planning and development,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,0,1,0,0,0,M6S,55-64,0,0,0,0,0,0,0,0,1,0
63771a2f7e6f1d3cd3b13ea70493c2e0,Affordable housing and shelters,0,0,0,0,0,1,1,1,1,0,1,0,Environment and climate,0,0,0,1,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M6J,65 and over,0,0,0,0,0,0,0,0,1,0
1a5d32a27564d2516a8691c36c5ea5e8,Animal services,0,0,0,0,0,0,0,0,1,0,0,0,"Community grants, partnerships and programs for youth",0,0,1,0,0,0,0,0,Strongly agree,Strongly agree,1,0,0,0,1,0,M9A,30-54,0,0,0,0,0,0,0,0,1,0
82413f9d1f1a64630a149dc5c732442d,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M8x,30-54,0,0,0,0,0,0,0,0,1,0
2b6ab565a4e4db84686b0ca131f7a37c,TTC and Wheel Trans,1,0,1,1,0,1,1,0,1,1,1,0,Parking,1,0,0,0,0,0,0,1,Strongly agree,Agree,1,1,0,0,0,0,M1L,30-54,0,0,0,0,0,0,0,0,1,0
3733400b4d07c19b7af6bfaf4a9acbbe,TTC and Wheel Trans,1,0,1,1,0,1,1,1,1,1,1,0,Parking,1,0,1,0,1,0,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M5R,65 and over,0,0,0,0,0,0,0,0,1,0
91edc05465220401423e35678e341490,Long-term care homes and services for seniors,0,0,0,0,0,1,0,0,0,1,1,0,Environment and climate,1,1,0,1,0,1,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M2J,65 and over,0,0,0,0,0,1,0,0,0,0
ba1dbf496e2ff5cd452ddca09c7576b5,Affordable housing and shelters,0,1,1,0,1,1,0,1,1,1,1,0,Enforcement of bylaws and licensing,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M4K,30-54,0,0,0,0,0,0,0,0,1,0
8056821dc71db1866f97cfba736c517b,Police,0,0,0,0,0,0,0,1,0,0,0,0,"Arts, culture, entertainment and attractions",0,0,1,0,0,0,0,0,Agree,Strongly agree,0,0,0,0,1,0,m9b,65 and over,0,0,0,0,0,0,1,0,0,0
81fd0f075d422efce6135ebf0c612cc1,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,0,0,0,1,0,0,Environment and climate,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M8Z,30-54,0,0,0,0,0,1,0,0,0,0
cd9a31b395e4c2d54f90f3c6a137ab52,Affordable housing and shelters,0,0,0,0,1,1,0,1,1,1,1,0,Police,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M4J,30-54,0,0,0,0,0,0,0,0,1,0
fe53d212978674f9a807c9ef1243232c,Parks and recreation,0,0,0,0,1,0,0,0,0,1,0,1,Public health,1,1,1,1,1,1,1,0,Agree,Agree,1,1,1,1,1,0,M5V,30-54,0,0,0,0,0,0,0,1,0,0
15086d6da92e2ad80016ef61f3f45c44,Affordable housing and shelters,0,0,1,0,0,1,0,0,0,1,0,0,Police,1,0,0,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0,m6p,30-54,0,0,0,0,1,0,0,0,0,0
4430e85f0feda423fc47a53a92cd38cb,Affordable housing and shelters,0,1,1,0,1,1,1,0,1,1,1,0,Parking,1,1,1,0,0,0,1,1,Strongly agree,Agree,1,1,0,0,0,0,M6R,20–29,0,0,0,0,0,0,0,0,1,0
ba5d0f7f9f2eebdd9c09ff8d234fd1e9,Enforcement of bylaws and licensing,1,0,1,0,0,0,0,0,0,1,0,0,"Maintaining roads, bike lanes and sidewalks",1,1,1,0,0,0,1,0,Agree,Agree,0,0,1,1,0,0,M1e,Prefer not to answer,0,0,0,0,0,0,0,0,1,0
800b87244d39910768efb7a5573a532e,"Arts, culture, entertainment and attractions",0,0,0,1,0,1,0,1,1,0,0,1,Parking,1,1,0,0,1,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M2N,20–29,0,0,1,0,0,0,0,0,0,0
70c0ca8bcdc15a4c5cfc4beb253a4e9d,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,0,0,0,Parking,0,0,0,1,0,0,0,0,Strongly agree,Strongly agree,1,1,1,0,0,0,M2N,19-Oct,0,1,1,0,0,0,0,0,0,0
66bd3c101b0818654bb7c5e02d38288a,Enforcement of bylaws and licensing,0,0,0,1,0,0,0,1,0,1,0,1,Police,1,1,0,0,0,1,0,1,Strongly agree,Strongly agree,1,0,1,1,0,0,M8V,30-54,0,1,0,0,0,0,0,0,0,0
592ce0c95d7611f810ae534efbfb091b,Affordable housing and shelters,0,0,1,0,1,1,0,1,0,1,1,0,Police,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M4j,30-54,0,0,0,0,0,0,0,0,1,0
4991f05c4e56c710a7b61716f661b632,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,0,1,0,0,0,0,Police,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M2M,55-64,0,0,0,0,0,0,0,0,1,0
25be846ea3a5082b1d57433072fd42d2,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,0,0,0,0,0,0,Animal services,0,0,1,0,0,0,0,0,Strongly disagree,Strongly disagree,0,0,0,0,1,0,M5E,65 and over,0,0,0,0,0,0,0,0,1,0
db52a5d123798315c2806e01feb11471,TTC and Wheel Trans,1,0,1,1,1,1,1,0,1,1,1,1,Parking,1,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,1,0,0,1,0,m4v,30-54,0,1,1,0,0,0,0,0,0,0
7982d91f6463f83e6d287f15c18f0b23,Police,0,0,0,0,1,0,0,1,0,1,0,1,Environment and climate,1,0,0,1,0,1,0,1,Agree,Agree,1,1,1,1,0,0,M4J,55-64,0,0,0,0,0,0,0,0,0,1
d0017a1a68f26ad607402ae7adf45044,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,1,1,Strongly agree,Strongly agree,0,0,0,0,0,1,M6h,30-54,0,1,0,0,0,0,0,0,0,0
0ba5afedf8629e910e09b6d8a9984511,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,1,1,Police,1,1,1,0,0,1,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0,M4L,30-54,0,0,0,0,0,0,0,0,1,0
e0ebbe10f63152da2f2fab5d5b436849,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,0,0,0,1,1,0,Planning and development,0,0,0,0,0,1,0,0,Agree,Agree,0,0,1,1,0,0,M5A,30-54,0,1,0,0,0,0,0,1,0,0
2ec424438e5ad1499f7c4a11aacab4d8,Affordable housing and shelters,0,0,1,0,1,0,0,1,0,0,0,0,Promoting and supporting Toronto businesses,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M6P,65 and over,0,0,0,0,0,1,1,0,0,0
c9c0ff17ff3bfe33ccd62702e68590ad,Affordable housing and shelters,0,1,0,0,1,0,0,1,0,0,0,0,Parking,0,0,1,0,0,0,0,0,Agree,Strongly agree,0,1,0,0,1,0,M6K,65 and over,0,0,0,0,1,0,0,0,0,0
c94b7b8d7c2c1a3abe27a6e6675b0e94,Affordable housing and shelters,0,0,1,0,0,0,0,0,0,0,0,0,Parking,1,1,1,0,0,1,1,0,Agree,Agree,0,0,0,0,1,0,M8W,30-54,0,0,0,0,0,0,0,0,1,0
0773100ce72ca7b2152d46d6095ec9ba,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,0,1,1,0,0,0,0,1,Strongly agree,Strongly agree,1,0,0,0,0,1,M5R,30-54,0,0,0,0,0,0,0,0,1,0
b7b5e6c23d87421bd794784b9fe21fcb,"Arts, culture, entertainment and attractions",0,1,0,0,1,0,1,0,0,0,0,0,Animal services,0,0,1,0,1,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M8Z,55-64,0,0,0,0,0,0,0,0,1,0
07200e8c18b734250a33d79fc5057186,Public health,0,0,1,0,1,0,0,1,0,1,0,0,Parking,1,1,1,0,0,0,0,0,Agree,Strongly agree,0,0,1,1,1,0,M4C,20–29,0,1,0,0,0,0,0,0,0,0
4fc87cf64af227528d98b7e711a19949,Police,0,0,0,0,0,0,0,1,0,1,0,0,"Arts, culture, entertainment and attractions",1,1,0,0,0,0,0,0,Agree,Strongly agree,1,1,1,1,1,0,M9B,Prefer not to answer,0,1,0,1,0,0,1,0,0,0
38abed1c299e2fcba69357f3b1fa6a12,Enforcement of bylaws and licensing,0,0,0,0,0,0,0,1,0,0,0,1,"Arts, culture, entertainment and attractions",1,1,0,0,0,0,1,0,Undecided / Don’t Know,Disagree,1,0,0,0,0,0,M6K,65 and over,0,0,0,0,0,0,1,0,0,1
6bd7d133fa69cdc5506ea825e5e79535,Environment and climate,1,1,1,1,1,1,1,0,0,0,0,0,Police,1,0,1,1,0,1,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0,M6P,30-54,0,0,0,0,1,0,0,0,0,1
3b1d0bb4d099b18982263aa9d6ac5862,"Community grants, partnerships and programs for youth",0,0,0,0,1,1,1,1,0,0,1,1,Affordable housing and shelters,1,1,1,0,1,1,0,1,Strongly disagree,Disagree,1,1,0,0,1,1,m6r,30-54,0,1,0,1,1,0,0,0,0,0
94eddd74a80d9fb5ad050e1eb85b0fb0,Affordable housing and shelters,0,0,1,0,1,0,0,1,0,0,0,0,Parking,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M6E,30-54,0,0,0,0,0,0,0,0,0,1
e56cec47796ecf673b37b30f5f6a84d4,Planning and development,0,0,0,0,0,0,0,0,1,0,0,0,Libraries,0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,0,0,0,0,0,M6M,65 and over,0,0,0,0,0,0,0,0,1,0
597f6d44d22f7abfc8c615d0183e30de,Affordable housing and shelters,0,0,0,0,0,0,0,1,0,0,0,0,Police,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M8x,30-54,0,0,0,0,0,0,0,0,1,0
c5c83de9ad4d6d14c3765819ffb4af66,Long-term care homes and services for seniors,0,0,0,0,0,0,0,0,0,0,0,1,Animal services,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M6J,65 and over,0,0,0,0,0,0,0,0,1,0
14e0a0586d7a75de8e1506824ebe1253,Affordable housing and shelters,1,1,1,0,1,1,1,1,1,0,0,0,Police,1,0,0,0,0,0,0,1,Strongly agree,Strongly agree,0,1,1,1,1,1,m4j,65 and over,0,0,0,0,0,0,0,0,1,0
6e6fdee772dcc379dbf59611215f0878,Affordable housing and shelters,0,0,1,0,1,1,1,1,0,0,0,0,Police,1,0,0,0,0,0,0,1,Strongly agree,Strongly agree,0,0,0,0,1,0,M4X,65 and over,0,0,0,0,0,0,0,0,1,0
30e36891fa21632242add44dc9ff4ca1,Affordable housing and shelters,0,0,1,0,1,1,1,0,1,0,0,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,m6k,55-64,0,0,0,0,0,0,0,0,1,0
c5ebe04ac53f13a35c1ec3a821413726,Police,0,0,1,1,1,1,1,1,1,1,1,1,Affordable housing and shelters,1,0,1,1,1,0,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0,M2M,30-54,0,1,1,1,0,0,1,0,0,0
654c20ef7a3393c7b868ece1e1496745,Building permits and inspections,0,0,0,0,0,1,1,1,1,1,1,0,Affordable housing and shelters,1,0,0,0,1,1,1,0,Strongly agree,Strongly agree,1,1,1,1,0,0,M8Y,55-64,0,0,0,0,0,0,0,0,1,0
7ac3822608d7cc57846441c8fa4566d5,TTC and Wheel Trans,0,0,0,0,0,0,0,0,0,1,0,0,Affordable housing and shelters,1,1,1,1,0,0,0,0,Agree,Agree,1,0,0,0,0,0,m2n,55-64,0,0,0,0,0,0,0,0,1,0
f8ae5e5948338b793946405abed6e737,Long-term care homes and services for seniors,0,0,1,0,1,1,1,1,1,1,1,0,"Arts, culture, entertainment and attractions",1,1,1,0,1,1,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M2K,30-54,0,0,0,0,0,0,0,0,1,0
ce8661214066086d60279317b99e326b,Affordable housing and shelters,0,1,1,0,1,0,0,1,0,1,1,0,Animal services,0,0,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,1,M5R,65 and over,0,0,0,0,0,1,0,0,0,0
9ffa27847c5a70bf8dcfb7707f124017,Police,0,0,0,0,0,0,1,1,0,1,1,0,"Maintaining roads, bike lanes and sidewalks",1,0,1,0,0,1,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M6S,65 and over,0,0,0,0,0,0,0,0,1,0
1557bad490d6da531fbc92a55e19a8ab,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,1,Police,1,1,1,0,0,0,0,1,Strongly agree,Strongly agree,0,0,1,1,1,0,m6p,30-54,0,0,0,0,1,1,1,0,0,1
c1f989f10e9bf78cd07bc839b9f79fac,"Community grants, partnerships and programs for youth",1,1,1,0,1,0,0,1,0,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,0,1,0,m8v,65 and over,0,0,0,0,0,0,0,0,1,0
7efbfe2854778b98e9a6038d484168fc,TTC and Wheel Trans,1,1,1,1,1,1,1,0,1,1,1,0,Parking,1,1,1,0,1,1,1,0,Strongly agree,Strongly agree,1,1,1,0,1,0,M2L,20–29,0,0,0,0,1,0,0,0,0,0
d37f5ba45f00b26197d68fae606f7f2a,Building permits and inspections,0,1,0,0,0,0,1,0,1,0,0,0,Promoting and supporting Toronto businesses,0,0,1,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M4G,55-64,0,0,0,0,0,0,0,0,1,0
195d7931ea67b4821ef8ee99dcc1ac08,Parks and recreation,1,1,1,0,1,0,0,1,1,0,0,1,Police,0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,0,0,1,1,0,0,M4X,30-54,0,0,0,0,0,0,0,0,0,1
4d635924f9bb1f09736600d058273fde,Paramedics,0,0,1,0,1,0,0,0,0,1,1,0,Employment and social services,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,1,0,0,0,1,0,m6c,30-54,0,0,0,0,0,0,0,0,1,0
29de00f00dd4b4458c7fdd221666d1b8,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,0,1,0,Libraries,1,1,0,0,0,0,0,0,Agree,Agree,0,0,1,1,1,0,M6s,30-54,0,0,0,0,0,0,0,0,1,0
cc2cdc6ed8b914b01333f10a6dba7926,TTC and Wheel Trans,1,0,0,1,0,1,1,1,1,1,1,1,Police,1,1,1,0,0,0,1,1,Strongly agree,Agree,0,1,1,0,1,0,M5E,20–29,0,1,0,0,1,0,0,0,0,0
78bc36d8b61394c16aaf9135e6466f26,Affordable housing and shelters,0,0,0,0,1,1,0,0,1,1,0,0,Police,1,0,0,0,0,0,1,0,Strongly agree,Strongly agree,1,0,0,0,1,0,M6P,20–29,0,0,0,0,0,0,0,0,1,0
6e1d670eff464e69f822c93a1a106c44,Affordable housing and shelters,1,0,0,0,0,0,1,1,0,0,1,0,"Community grants, partnerships and programs for youth",1,0,0,1,1,0,0,0,Agree,Strongly agree,0,0,0,0,1,0,M2J,65 and over,0,0,0,0,0,0,1,1,0,0
0cf743b1c48d548fc3a4589b97144d60,TTC and Wheel Trans,1,0,1,1,1,1,0,0,1,1,1,0,Parking,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M5a,65 and over,0,0,0,0,1,1,0,0,0,0
ece21b7f8299b2b4cdf935a80ee5a028,Libraries,1,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,1,1,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M4T,65 and over,0,0,0,0,0,0,0,0,1,0
b424e3ce4a5abcdf817d19534014c6e3,TTC and Wheel Trans,1,0,0,1,0,0,0,0,0,1,1,0,Police,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M4Y,65 and over,0,0,0,0,1,0,0,0,0,0
025cfa3b9583ecd78b533e2bddb18346,Planning and development,0,0,1,1,1,1,1,1,1,1,1,0,Environment and climate,1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M1G,20–29,0,0,0,0,0,0,0,0,1,0
0c50705e3f6de6d85034be851f2fc26c,Long-term care homes and services for seniors,0,0,1,0,1,1,0,0,0,1,0,0,Promoting and supporting Toronto businesses,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,1,1,0,0,1,0,mcj,30-54,0,0,0,0,0,0,0,0,1,0
bae298645a568cd1252510b5ea82e322,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,1,1,0,Police,1,0,0,0,0,1,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,m6h,30-54,0,0,0,0,0,0,0,0,1,0
c24e70fdcc7d842697e2c2c6e5e9faab,Paramedics,0,0,0,0,0,0,0,0,0,1,0,0,Parking,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0,M6S,65 and over,0,0,0,0,0,0,0,0,1,0
f5833b108710e62155bf5670bd841a06,Police,0,0,0,0,0,0,0,1,0,0,0,0,Environment and climate,0,0,0,0,0,1,0,0,Agree,Strongly agree,0,0,0,0,0,1,M9B,55-64,0,0,0,0,0,0,0,0,0,1
0cb8400df3d0e9e064335ad00356b4f1,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,1,1,0,Enforcement of bylaws and licensing,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M1N,30-54,0,0,0,0,0,0,0,0,1,0
a6342c8049a429872dd115edd5c2e873,Libraries,0,0,1,0,1,1,0,1,0,1,1,0,Animal services,0,1,1,0,1,0,1,0,Disagree,Disagree,0,0,0,0,1,1,M5E,55-64,0,0,0,0,0,1,1,0,0,0
d4b09b874e46149fbac45178c8b0d1eb,Child care,0,0,0,0,1,0,0,0,0,0,1,0,"Maintaining roads, bike lanes and sidewalks",1,0,0,0,0,0,0,0,Agree,Agree,0,0,0,0,1,0,m5h,30-54,0,0,0,0,0,0,0,0,1,0
f50e7611fefeff7283a0d50c04fa54bf,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,1,0,0,0,0,0,0,Environment and climate,1,1,0,0,1,0,0,0,Disagree,Agree,0,0,1,1,0,0,M5T,20–29,0,0,0,0,0,0,0,0,1,0
5a58646969f4218691d15a633236d33d,Affordable housing and shelters,0,0,1,0,1,0,0,0,0,0,1,0,Animal services,0,0,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M5M,65 and over,0,0,0,0,0,0,0,0,1,0
1435c87754244a18821b553e58858915,TTC and Wheel Trans,1,0,1,1,0,1,1,1,0,1,1,0,Police,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M6R,20–29,0,0,0,0,1,0,0,0,0,0
ee6cb048ddcc603585373d0bcbc899da,Affordable housing and shelters,0,0,1,0,0,1,0,0,0,0,0,0,Animal services,0,0,0,0,0,0,0,1,Strongly agree,Agree,1,1,0,0,1,0,M5A,65 and over,0,0,0,1,1,1,1,0,0,0
fac768c7530e932cc28c06ebe1765ded,Parks and recreation,0,0,1,0,1,1,1,0,1,1,1,1,Police,1,1,1,0,0,1,0,1,Agree,Agree,0,1,0,0,1,0,M6H,30-54,0,1,0,0,0,0,0,1,0,0
37a810b8d95d57726c674ddd7773e8b5,TTC and Wheel Trans,1,0,1,1,0,1,1,0,1,1,1,0,Police,1,1,0,0,0,1,1,0,Agree,Agree,0,0,0,0,1,0,M6R,20–29,0,0,0,0,0,0,1,0,0,0
7e1c432f7a8f31707a443ece9c8d9e47,Child care,0,1,1,0,1,1,0,0,1,1,0,0,Parking,1,0,1,0,0,0,0,0,Agree,Agree,0,0,1,1,1,0,M4C,30-54,0,0,0,0,0,0,0,0,1,0
157079de4a4f5af85a4f1c7ad161ab5b,Long-term care homes and services for seniors,0,0,1,0,1,0,0,0,1,0,1,0,Police,1,1,0,0,0,0,0,1,Undecided / Don’t Know,Undecided / Don’t Know,0,0,1,1,0,0,M8W,55-64,0,0,0,0,0,1,1,0,0,0
f0a748bfe33cb3e33e7469b608498f75,Affordable housing and shelters,1,1,1,0,1,1,1,1,1,0,1,0,Promoting and supporting Toronto businesses,1,0,1,0,0,0,0,0,Strongly agree,Agree,1,0,1,1,1,0,M6E,30-54,0,0,0,0,0,0,0,0,1,0
2558170fd4e1d840b6e867233b8009d9,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,0,0,0,Police,1,1,1,0,0,1,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0,M4Y,30-54,0,0,0,0,0,0,0,0,1,0
f2d1f7fdec7cc0ed67b0e5760985e1b0,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,0,1,0,Police,1,0,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,1,0,0,0,M4T,20–29,0,1,0,0,0,0,0,0,0,0
754af1b408a848f525c93e6964d1fbd0,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,0,0,Police,1,1,0,0,0,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M4M,30-54,0,1,0,0,0,0,0,0,0,0
335722a5a6266e97496819896c1ee173,Police,0,0,1,1,0,0,1,1,0,1,0,1,Employment and social services,0,0,0,1,0,1,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0,M4C,30-54,0,0,0,0,0,0,0,0,1,0
3d719a0fce8f44de1c4cfd8fe15fcf9e,Affordable housing and shelters,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M4K,30-54,0,0,0,0,0,0,0,0,1,0
013ad9036afe7b8e861bfda41ad09c4b,Long-term care homes and services for seniors,0,0,0,0,1,1,0,0,0,0,1,0,"Arts, culture, entertainment and attractions",1,0,1,0,0,0,0,0,Strongly disagree,Strongly disagree,1,1,0,0,1,0,M6j,65 and over,0,0,0,0,0,0,0,0,1,0
97e024c93c352d30a870e44c59faf6b0,Affordable housing and shelters,0,0,1,0,1,1,1,1,0,0,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,1,0,1,0,m4t,30-54,0,0,0,0,0,0,0,0,1,0
7dfbb72765392b906f921383f225765f,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Affordable housing and shelters,0,0,0,1,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M5A,20–29,0,0,0,0,0,0,0,0,1,0
2886ee3886c20487776ab4d6d578d3dd,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,1,0,0,1,1,1,1,0,Employment and social services,0,1,0,1,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,m6r,65 and over,0,0,0,0,0,0,0,0,1,0
9cdf0dd32e2aa5ccf7a6c5b6938be8e6,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,0,0,Planning and development,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M5H,20–29,0,0,0,0,0,0,0,0,1,0
7aa049ba7a08d683d2dcb71046107578,Affordable housing and shelters,0,0,1,0,1,0,1,0,0,1,0,0,Parking,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,0,0,0,1,0,M3H,65 and over,0,0,0,0,0,0,0,0,1,0
924d96c1421f7ec785a7f05664e564c8,Affordable housing and shelters,0,0,1,0,1,1,1,0,1,1,0,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M4M,30-54,0,0,0,0,1,0,0,0,0,0
2bb824ac8e380f0aaf6dbb8ec22be5cf,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,1,0,Animal services,1,0,0,0,0,0,0,0,Agree,Strongly agree,0,0,1,1,0,0,M6j,30-54,0,1,0,0,0,0,0,0,0,0
0b809988f4d2f0904e39afced8acd0ca,Police,0,0,0,0,0,0,0,1,0,0,0,0,Enforcement of bylaws and licensing,0,1,0,0,0,0,1,1,Undecided / Don’t Know,Strongly agree,0,0,0,0,0,1,m1b,55-64,0,0,0,0,0,1,1,0,0,0
1018221439e2f332cdffee1386495acc,Affordable housing and shelters,0,0,1,0,1,1,0,1,0,0,1,0,Promoting and supporting Toronto businesses,1,0,0,1,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M4E,65 and over,0,0,0,0,0,0,0,0,1,0
4de552354cf8698018c5eee832c0595f,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0,M8Y,30-54,0,0,0,0,0,0,0,0,1,0
c18ba53546693035a2513ff9a351c36d,Police,0,0,0,0,0,0,0,1,0,1,1,0,"Arts, culture, entertainment and attractions",1,1,1,0,1,0,0,0,Strongly disagree,Strongly disagree,0,1,0,0,0,0,M4L,55-64,0,0,0,0,0,1,0,0,0,0
10439369f806d47db3bf137f40038233,Affordable housing and shelters,0,1,0,0,1,0,0,0,1,1,0,0,Police,1,0,0,0,0,0,0,1,Strongly agree,Strongly agree,0,0,1,0,0,0,m4b,30-54,0,0,0,0,0,0,0,0,1,0
079d0557908b03dc4396edf4e9fc5308,Affordable housing and shelters,0,0,1,1,1,1,1,1,1,1,1,0,Police,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0,M3H,20–29,0,1,0,0,0,0,1,0,0,0
714e178f0263fee4af3f77b4e1abfb7f,"Arts, culture, entertainment and attractions",0,0,0,0,1,0,1,0,0,0,0,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Agree,1,0,0,0,1,0,M1T,55-64,0,0,0,0,0,0,0,0,1,0
4f8469d586de8c258e6808d6453e1899,Paramedics,0,0,0,0,0,0,0,0,1,1,1,0,Planning and development,1,1,1,0,0,1,0,0,Agree,Agree,0,0,1,1,0,0,M9B,30-54,0,0,0,0,0,0,0,0,1,0
